MTSS1L	-0.322932291
ZNF331	-0.322913506
HSD17B4	-0.322777272
ATG4C	-0.322748407
SAP130	-0.32267312
MAP2K4	-0.322667346
TIGD2	-0.322641731
MAP1A	-0.322530347
PIGH	-0.322462432
ENPP3	-0.322386349
TMEM168	-0.322380258
CASC1	-0.322361353
METTL13	-0.322326943
JRK	-0.322322112
GOPC	-0.322202585
ZBTB5	-0.322178078
SACM1L	-0.32207195
CCDC126	-0.322053802
SLC22A10	-0.321928095
CCDC36	-0.321928095
FOSL2	-0.321698924
RPAP2	-0.321603155
CDC42SE1	-0.321301205
PPIL6	-0.321170057
LYPLA1	-0.32079154
ZNF267	-0.320726474
RASA2	-0.320616193
NRIP3	-0.320543181
HMGCS2	-0.320485014
FGD2	-0.320373854
THAP1	-0.320358636
SLC6A1	-0.320347059
SCN11A	-0.320338932
THSD4	-0.320194185
CCNY	-0.319871905
RERG	-0.319706799
HCFC1	-0.31966636
IL7	-0.319610352
OSBPL10	-0.319556775
TOP1	-0.319384489
UNC45B	-0.319203458
GJB7	-0.319177484
TRIB2	-0.319157283
PROSER1	-0.319115582
FAM84B	-0.319082867
BNC1	-0.318908851
LARS2	-0.318901978
TRAF3IP1	-0.318740816
UCHL5	-0.318686936
SF3B1	-0.318648288
SEZ6L	-0.31850262
POU2F1	-0.318374032
TAS2R4	-0.318279114
STAT5B	-0.318265218
DDAH1	-0.318013222
DROSHA	-0.317988761
RPGR	-0.317915807
METAP1	-0.317691085
RNF138	-0.317558711
PANK2	-0.31748998
MINA	-0.317244135
ZNF395	-0.317163382
SIRPB2	-0.317130353
H2AFV	-0.317012493
QRFPR	-0.316938588
OR2A42	-0.316907525
FCRL3	-0.316824817
GUF1	-0.316650436
FAM134B	-0.316607929
C2orf16	-0.316602526
MCTP2	-0.316376231
CCDC152	-0.316261791
MTHFD1	-0.316076693
CCDC149	-0.316050642
OCRL	-0.31600081
FSTL1	-0.315608158
ATP6V0A2	-0.315607557
LZIC	-0.315598487
MUC4	-0.315279719
CXCR1	-0.315193261
ZNF423	-0.315155903
PPM1E	-0.315090665
OTUD1	-0.314975795
TMEM164	-0.31492986
GRK5	-0.314661934
FMNL3	-0.314542038
PALB2	-0.314453667
PSMD7	-0.314273016
RTTN	-0.314055555
WDR37	-0.314020233
DHX8	-0.313972948
SOAT1	-0.313891884
DNAJC24	-0.313776114
WDR76	-0.313775384
APLF	-0.31376704
AMPD3	-0.313739781
UBXN2A	-0.313675031
TET3	-0.313623809
FBXL20	-0.313601233
ABHD5	-0.313578519
DIMT1	-0.313551378
C3orf67	-0.313470485
ZNF674	-0.313421214
TLE4	-0.313408685
ATL2	-0.31336966
NME7	-0.313171152
VEZT	-0.312773553
CLDN18	-0.312499338
STK17B	-0.312297536
TRAM1	-0.312215989
UBE2J1	-0.311950526
UBTD2	-0.311158733
SLC7A6OS	-0.311092501
CHST15	-0.311036825
EFCAB4B	-0.31095234
A4GNT	-0.310756971
CHN2	-0.310600089
NFYA	-0.310570481
ITK	-0.310533673
ADAMDEC1	-0.310270762
SYTL5	-0.31020561
POLR3A	-0.310156701
FCRL1	-0.310086482
RHOT1	-0.31003943
ARIH2	-0.3098106
PCDHB1	-0.309753381
ZNF230	-0.309710102
DCBLD2	-0.309611458
KCNK12	-0.309597293
CDH11	-0.309534875
ABCE1	-0.309504127
VIPR1	-0.309241882
DEPDC4	-0.308869625
CHPT1	-0.308838823
SGPP1	-0.30876011
DNAH11	-0.308389885
FANCB	-0.308333262
PIGK	-0.308000499
P2RY8	-0.307863634
PTPDC1	-0.307812118
FOLH1	-0.307793673
ATOH8	-0.307746173
SUCLG2	-0.30773805
NOP14	-0.30770105
C5orf15	-0.307616007
APOA2	-0.307572802
ASPA	-0.307490139
OR2AG2	-0.307428525
MTO1	-0.307354789
NR2F2	-0.307193028
IMPAD1	-0.307129097
WNK4	-0.307057462
EXOC7	-0.306974542
CACNB2	-0.306940316
CDC23	-0.306923717
KPNB1	-0.306783827
MMADHC	-0.306587511
GPR125	-0.306245794
DDO	-0.306150926
FSIP2	-0.305957138
KCNE1	-0.30580843
RPS6KB1	-0.305787388
C12orf39	-0.305597894
ECHDC1	-0.305423232
WDR63	-0.305413008
CWC22	-0.305352134
ANKRD52	-0.305320078
ZNF502	-0.305152547
RGAG1	-0.305076177
SHANK3	-0.30505658
GPR137B	-0.304741152
ACACB	-0.304588042
LGMN	-0.304516491
PIK3R5	-0.304428633
CADM1	-0.304158426
ZC3H7A	-0.304023379
MAOA	-0.303676073
ATF3	-0.30358265
HDAC4	-0.303540222
TFIP11	-0.303394266
TCEANC2	-0.303296276
SOX30	-0.303246674
TMEM132D	-0.303170531
TPM1	-0.302993657
ZC3H11A	-0.302986531
PIGS	-0.302857194
ZC3H7B	-0.302824694
EFNB3	-0.302804537
ZNF684	-0.302633646
GRIN3A	-0.302302223
OR10AD1	-0.301890342
TNFAIP3	-0.301848573
NLK	-0.301655501
KPNA4	-0.301607577
AFAP1L2	-0.301590512
GLB1L3	-0.301304423
SMG7	-0.300982527
PHOSPHO1	-0.30086141
MAGEE1	-0.300851827
ASB9	-0.300822374
FAM199X	-0.300728701
GLCCI1	-0.300655649
NAA16	-0.300603254
SLITRK4	-0.30059483
FBXO9	-0.300353738
FOPNL	-0.30029188
NUP54	-0.300252023
KIAA0319	-0.299914645
VAT1L	-0.29972578
KLHL12	-0.299634697
TMEM5	-0.299325301
C5orf30	-0.299301901
CDH1	-0.299278107
ADAM28	-0.299112561
OSMR	-0.299082204
TACC2	-0.299080169
TBC1D1	-0.298964433
SSPN	-0.298961185
FBN2	-0.298879605
PPP3CB	-0.298872638
GRSF1	-0.298846453
CXorf56	-0.298730758
BSCL2	-0.298607758
RCOR3	-0.298583914
PAPD4	-0.298556
SLC25A36	-0.298547035
GABPB2	-0.29842759
ZNF99	-0.298421342
BBS9	-0.298413094
CALML4	-0.298341275
TSPAN18	-0.298209659
ACTR6	-0.298093214
SCUBE3	-0.298039788
STIM2	-0.298026235
SENP2	-0.298012619
DESI2	-0.297968521
TRMT2B	-0.297962325
USP44	-0.29791341
IL1R1	-0.297785067
TRIQK	-0.297641292
WDR82	-0.297571387
CCDC8	-0.297429335
SF3B3	-0.297425802
GIMAP2	-0.297406534
MME	-0.297383561
NCF2	-0.297359547
BICD2	-0.297352444
GABRR1	-0.297350072
FAM76B	-0.297210181
ETFDH	-0.297132219
CLEC1A	-0.296838345
XPOT	-0.296677593
EAF1	-0.296445352
WDR19	-0.296383467
STAB1	-0.296252697
SNN	-0.296192598
SLC11A2	-0.29600011
RABGAP1L	-0.295704509
NHS	-0.295510868
SPA17	-0.295455884
MAP3K3	-0.295300897
SLC37A2	-0.295141525
PPFIBP2	-0.295134397
P4HA1	-0.295134125
TMTC4	-0.29480118
SFXN2	-0.294652618
ARRDC3	-0.294529619
PAN3	-0.294371861
VWA5A	-0.294333296
NXT2	-0.294271795
EEF2K	-0.294137816
LEPROT	-0.294056553
FAM227B	-0.293969931
ANKRD46	-0.29385816
PDE8A	-0.293797103
ILK	-0.293541262
HEMGN	-0.293264337
KCTD10	-0.293141639
GLI3	-0.293116499
ETV5	-0.292980605
WBP11	-0.292734897
HDAC2	-0.29261304
RIC8B	-0.292546554
SRRM1	-0.292515128
ACOX1	-0.292500796
ARMC8	-0.291949984
HMBOX1	-0.291874392
PSAP	-0.291652355
ZNF215	-0.291594362
PPP4R1	-0.291519273
GPR176	-0.290912551
SLC25A44	-0.290838897
PPFIA1	-0.290758676
ZNF277	-0.290500972
YEATS4	-0.290482885
MOB1A	-0.29011971
DIS3L	-0.29005758
BMI1	-0.290048894
WARS2	-0.289943612
XPO1	-0.289899145
ANGEL1	-0.289827548
CBLB	-0.289560608
PLEKHG7	-0.289506617
PKHD1L1	-0.289506617
PLAGL2	-0.289488797
URI1	-0.289458714
SH2D1B	-0.289452654
TSNAX	-0.28936594
CCDC82	-0.289300343
ZSCAN30	-0.289278261
ERN1	-0.289217986
ZNF721	-0.288741852
ZNF217	-0.288600336
MFAP1	-0.288582671
UTP15	-0.288569091
FASTKD3	-0.28847648
GNAI3	-0.288453549
NCOA6	-0.288326734
B3GALTL	-0.28811997
MAN2A2	-0.288095601
RAD17	-0.287792281
LPPR1	-0.287683882
NOD1	-0.287532221
NPY5R	-0.287491173
NUDT7	-0.28730716
ATAD2	-0.287149686
SCN2B	-0.286982216
TTC40	-0.286866735
RNF2	-0.286805981
C5	-0.286528056
BRF2	-0.28650598
PDCD11	-0.286180633
ZFYVE1	-0.286084889
ZNF227	-0.286076045
ARSG	-0.286027259
USP7	-0.285996683
PHKA1	-0.285571929
DNAJA4	-0.285569686
SESN1	-0.285562143
SMEK1	-0.285515964
ASB18	-0.285402219
MOAP1	-0.285245829
LGALS8	-0.285106913
COPS2	-0.285103386
PLAGL1	-0.285098944
WDR96	-0.285018649
TTF2	-0.284809654
ARL14EP	-0.284796541
IRAK2	-0.28475717
GPR1	-0.284639109
HRASLS5	-0.284623772
ITPRIP	-0.284461004
STK4	-0.284460064
FGD1	-0.28421108
CCNB3	-0.284096021
ATP9B	-0.283859814
GPBP1L1	-0.283843151
DIO2	-0.283785612
TM2D1	-0.283721923
ZNF853	-0.283639305
ANKAR	-0.283601658
KCTD7	-0.28356742
DNMBP	-0.283302662
PRNP	-0.283203484
THAP2	-0.28320215
NIPSNAP3B	-0.283104785
FAM111B	-0.28309418
GCFC2	-0.283021735
BRI3BP	-0.282931505
SLFN11	-0.282911095
HNMT	-0.282513481
FBXO48	-0.282485638
KIAA0513	-0.282255016
KIAA1009	-0.282076708
CECR2	-0.282007907
DDX42	-0.281961157
TUG1	-0.281913964
CALCOCO2	-0.281872907
MANBA	-0.281871425
LOX	-0.281818179
LAYN	-0.281762448
FOXP2	-0.281693402
HFE	-0.281673491
CUL4A	-0.281669974
ZNF528	-0.281605851
EIF1AX	-0.281583363
BPNT1	-0.281519831
RGAG4	-0.281507643
LANCL3	-0.281346284
ZNF701	-0.281306891
CDH10	-0.28128611
ZNF519	-0.280906631
RNF123	-0.280875188
POLH	-0.280794431
CTSG	-0.280758906
GPATCH2	-0.28072952
PPP2CB	-0.280467071
SLC9A6	-0.280375774
PTH2R	-0.280160155
ABCA5	-0.28012968
SPAG16	-0.280117722
CTAGE1	-0.280107919
CHRNA7	-0.280107919
C3orf38	-0.280029115
DNAJC22	-0.279995771
ARMCX4	-0.279908087
PARP14	-0.279724976
CROT	-0.279717386
COPA	-0.27971578
PNN	-0.279561817
PHYHIPL	-0.279469769
PPP2R5C	-0.279352252
SEL1L3	-0.279318327
HORMAD1	-0.279106812
KIAA1614	-0.279100719
RGPD3	-0.279016704
RFXAP	-0.278907452
CASC3	-0.278905486
SOX7	-0.278867887
ERCC8	-0.278840559
ZNF839	-0.278773355
FKBP9	-0.278657221
AUH	-0.278610065
CNTN4	-0.278372621
LCP1	-0.27825894
CCDC117	-0.278176231
CNTN6	-0.278111863
TTC5	-0.278070916
ZNF177	-0.277984747
ESYT1	-0.277882574
AMMECR1	-0.277856384
TCP1	-0.277802403
CNOT8	-0.277450772
AP4S1	-0.277156383
ERVFRD-1	-0.277129236
KCTD18	-0.276787178
ELF2	-0.276693754
C8orf34	-0.276671814
PRH1	-0.276517635
NARS2	-0.276424771
FAM110C	-0.276309479
CCNJ	-0.276271924
SRRM2	-0.276234669
ZBTB43	-0.276134077
ZNF844	-0.276080677
CCDC89	-0.275969541
RAB10	-0.275713641
DGKD	-0.275563199
CSNK2A1	-0.275533981
RNASEH1	-0.27550521
PRSS16	-0.275483345
SIGLEC14	-0.275459461
RHBDL3	-0.275410804
ABCD3	-0.275377663
ARHGEF9	-0.275337283
YWHAB	-0.275291717
DCUN1D1	-0.274988278
CCDC80	-0.274863553
ZMPSTE24	-0.274688182
MLLT3	-0.274665441
ZFP82	-0.274551956
CSTF2	-0.274502749
GALNT10	-0.274481316
COL5A2	-0.274404755
TCTN2	-0.274352822
TPPP2	-0.274261661
HRH4	-0.274222963
F2RL1	-0.274139628
MS4A6A	-0.274125871
TSPAN5	-0.274096241
SGPP2	-0.273896032
PCDHGA6	-0.273857836
GNPDA2	-0.273722002
CLDN2	-0.273566355
RAD18	-0.273522173
DTX3L	-0.273521089
TRIM6	-0.273351239
ITIH5	-0.273244687
MAP2K5	-0.273209794
TYW5	-0.273184866
ACE	-0.273039325
TDRD1	-0.273018494
OSTN	-0.273018494
SLC34A1	-0.27296726
RIOK3	-0.272806476
KCNC1	-0.272684576
PFKM	-0.272684317
MAVS	-0.272678064
MAML1	-0.272556576
CAND2	-0.272494735
GPR88	-0.272447574
DUSP6	-0.272418224
SSBP2	-0.272289308
SERPINB8	-0.272267393
TMEM170A	-0.272238309
TSGA10	-0.272199445
HRH2	-0.272109347
CUL2	-0.272104011
YWHAQ	-0.272054942
GMEB1	-0.272045018
ERGIC2	-0.272039589
ZSCAN22	-0.271676053
ME2	-0.271652154
EHD3	-0.271616195
TOMM70A	-0.271339783
ZNF559	-0.271294089
C4orf29	-0.271172514
CEP290	-0.270989829
CLEC14A	-0.270943793
AASDHPPT	-0.270731281
GALNT1	-0.270717554
TCAIM	-0.270597254
NLRC3	-0.270317798
H6PD	-0.270278197
RAD21	-0.270015017
RAB6A	-0.2699767
ILDR1	-0.269915003
EIF5A2	-0.269783038
C12orf5	-0.269758974
RASSF3	-0.269739769
MYO1E	-0.269532951
NFASC	-0.269280441
WWP2	-0.26925615
AHI1	-0.269244865
SLC30A5	-0.269035418
CLEC18A	-0.268912151
PCDHB5	-0.268381705
TERF1	-0.268157625
SYT6	-0.267963453
TPSD1	-0.267861092
DHX33	-0.267770253
PITPNB	-0.267654901
STK3	-0.267585342
NAMPT	-0.26754621
YY1AP1	-0.267325187
FBXO32	-0.267268495
RBM24	-0.267243319
CERK	-0.267243087
PDGFRB	-0.267066926
TLN1	-0.267036407
TRIM56	-0.267021466
CRBN	-0.266445993
MYADM	-0.2663996
ZNF256	-0.266339085
OR2A1	-0.266236838
LARP1B	-0.26620767
DDX59	-0.266191361
ADAMTS6	-0.266184063
CDCA2	-0.266092838
EPB41	-0.265998191
PAWR	-0.265768975
SETD5	-0.265599959
PGM3	-0.265246702
MBTPS1	-0.26509649
PARPBP	-0.26502782
AMMECR1L	-0.265020805
PCDHA9	-0.264827688
ASCC1	-0.264811452
TTC7B	-0.264679068
SPECC1	-0.264443771
JARID2	-0.264291613
KCND2	-0.264175327
EHF	-0.263740917
CACNA1S	-0.263563932
TBL1XR1	-0.263520605
DLST	-0.263362671
FAM212B	-0.263352173
HEY1	-0.263325786
OGDHL	-0.263324232
CEP85	-0.263260814
PABPC3	-0.263034406
MYH1	-0.263034406
ZNF567	-0.262994553
TMEM167A	-0.262618442
CPSF6	-0.262451825
NOSTRIN	-0.262339044
CHODL	-0.262114453
CLSTN1	-0.262110802
PERP	-0.262061325
SLC2A2	-0.26185639
CASP7	-0.261719218
BEND4	-0.26166757
ZNF621	-0.261614836
ELMOD2	-0.261478922
GEMIN4	-0.261336759
USP10	-0.261199791
TMEM33	-0.2611318
ALDH9A1	-0.261104106
AK3	-0.261069648
STXBP6	-0.261065869
IL13RA1	-0.261023494
TFPI	-0.260987147
ZC3H15	-0.260965152
PITPNA	-0.260851723
TXK	-0.260553028
FAM105B	-0.260139447
CBFA2T2	-0.260112408
CPT2	-0.260029075
SLC23A1	-0.259958729
SLC3A1	-0.259731581
ALS2CR12	-0.259688983
HAS2	-0.259522255
TESK2	-0.259450376
ZNF774	-0.259147793
FAM213A	-0.259012191
JRKL	-0.259006006
ZNF613	-0.258960208
CDKAL1	-0.258923046
R3HDM1	-0.258921858
REEP1	-0.258886532
CYP1B1	-0.258867103
MTMR4	-0.258777206
DHFR	-0.258754339
ZNF766	-0.258585601
AOX1	-0.258555596
DUSP19	-0.258529636
GART	-0.258463503
RBMS1	-0.258431008
SPPL2A	-0.25822657
UBAP2	-0.258220681
LARP1	-0.258140029
CHSY3	-0.258037307
SLC9C1	-0.257987274
ADAL	-0.257857196
LRP1	-0.257810099
CHD3	-0.257617418
GPC4	-0.257601859
GPN3	-0.257499985
GZF1	-0.257148601
SLC22A15	-0.257084677
CCDC102B	-0.256988672
CENPQ	-0.256981051
LRIG2	-0.256915414
PFKFB3	-0.256737497
RAB21	-0.256660088
BTD	-0.256412091
DYRK1A	-0.25636597
C2orf43	-0.256365782
FAM19A2	-0.256313765
CEP76	-0.256085302
IRAK4	-0.255806914
TAGAP	-0.255609537
MON1B	-0.255486591
ZNF608	-0.255434493
ZNF442	-0.255348244
CEP44	-0.25522051
CAP2	-0.255036474
GPR52	-0.254929356
DPY19L2	-0.254806921
MTMR1	-0.254762868
PCDHB15	-0.254565812
UBA6	-0.254315882
CEACAM8	-0.254241287
RAI1	-0.254229382
PATL1	-0.254151019
NME6	-0.253904812
IKZF4	-0.253901484
C1GALT1	-0.253665386
BNIP3L	-0.253307381
PHTF2	-0.253276572
MTPAP	-0.253232568
SCHIP1	-0.253194083
HSP90AB1	-0.253073299
NANP	-0.25299279
GALNT3	-0.25295527
MAPK9	-0.252952454
SPARC	-0.252925988
SLC35F4	-0.252859185
SREBF2	-0.252767598
CCSAP	-0.252292483
TBC1D16	-0.252100358
PNRC2	-0.252071013
C11orf58	-0.251945543
TRMT10A	-0.251940295
CELSR1	-0.251724281
CCRN4L	-0.251463759
FAM211A	-0.251376054
NOM1	-0.251304316
UBE2D3	-0.251232929
IFT88	-0.251149672
ANKRD42	-0.251035831
TMEM167B	-0.251021033
ZBED4	-0.250916769
ZNF383	-0.250738184
C17orf85	-0.250640596
RBM48	-0.250494735
ANGEL2	-0.250127226
CASKIN2	-0.250089947
NODAL	-0.250067755
RNF146	-0.249940726
PTPRN2	-0.249910177
ABHD12B	-0.249903538
TAF5L	-0.249843544
MATR3	-0.249715363
GPR160	-0.249695091
ZNF480	-0.249452635
TSPAN7	-0.249435294
SDAD1	-0.249358156
DAB2	-0.249354087
ZNF740	-0.249349798
SERBP1	-0.249160344
B4GALNT2	-0.249130261
ARMC2	-0.248978811
IP6K3	-0.248875065
ARMC1	-0.248587857
ZNF396	-0.248559826
PROSC	-0.248450342
ATP8B2	-0.248279087
C1orf106	-0.248193467
C11orf57	-0.248123401
TAS2R31	-0.248025234
RPA1	-0.247933663
RGPD5	-0.247927513
ZNF70	-0.247906727
KCNMB2	-0.247821312
SNX1	-0.247796431
LTF	-0.247690884
GMPS	-0.247613553
TMEM136	-0.247577629
NOTCH1	-0.247383256
MTFR1	-0.247337622
USP18	-0.247056944
ARHGAP30	-0.246961537
ANKS1B	-0.246919468
SLC26A5	-0.24691474
TGDS	-0.246612935
SAMD4A	-0.246417126
UTP18	-0.246355098
TTC9	-0.246265253
ZNF44	-0.246241713
EIF4H	-0.246121052
XRRA1	-0.246099263
TAPT1	-0.246076971
SFT2D2	-0.246039242
TADA1	-0.246009183
ARHGEF15	-0.245814021
NFIB	-0.245568744
SRRD	-0.245438173
TRIM5	-0.245391517
LRMP	-0.245174129
CHMP5	-0.245141232
HNRNPU	-0.245030492
LIN52	-0.24495089
KIFAP3	-0.244946256
DDX60L	-0.244790332
DDX24	-0.244694497
TCEA1	-0.244449606
SLC20A2	-0.244447048
CNTNAP3	-0.244298324
SGCE	-0.244175471
PDGFRA	-0.243879453
DOCK5	-0.24376911
KCNC4	-0.243745417
NAT8L	-0.243637837
DCTN5	-0.243447558
SLC37A3	-0.243405007
ZNF222	-0.243396585
SRD5A1	-0.243203189
RIMS3	-0.243177251
CD22	-0.242978788
CD1E	-0.242879974
CD28	-0.242866393
AUTS2	-0.242859002
ANKRD27	-0.242797572
CLIP4	-0.242731816
MOB4	-0.242679982
ANP32E	-0.242672769
POLD3	-0.242667569
TFCP2	-0.242658352
BHLHE41	-0.242395512
CNNM4	-0.242195747
EXTL3	-0.242057515
PLA2G12A	-0.241907173
HSDL1	-0.241275509
ASH2L	-0.241211706
TRIM66	-0.240859856
EDIL3	-0.240846622
NOL8	-0.24073074
GPR98	-0.240570256
ZNF781	-0.240499702
SLC45A4	-0.240408251
GAB3	-0.240089607
RAD9B	-0.239871373
CTC1	-0.239812681
RYK	-0.2394266
GP5	-0.239350782
SIKE1	-0.239049215
TRAM1L1	-0.238944638
TMEM155	-0.238927307
TLR10	-0.238834711
BTK	-0.238504485
NFRKB	-0.238293477
PCDHGA1	-0.238252056
SLC41A2	-0.238250637
CCL24	-0.238181902
SUN1	-0.238033266
DNAJC21	-0.23796276
GPBP1	-0.237909144
DKK3	-0.237640294
MAPK10	-0.237290428
RFX4	-0.237039197
DNASE1L3	-0.236944591
EXOC1	-0.23683488
ZNF638	-0.236783308
IFIT3	-0.236749421
CRK	-0.236611144
DCLRE1B	-0.236537196
APOL4	-0.236517249
DHX57	-0.236472815
UGGT2	-0.236428596
ESRRB	-0.235967279
NPTN	-0.235894144
TTC12	-0.235882568
EPSTI1	-0.235866792
TRIM68	-0.235837768
BEX2	-0.235591609
CBR4	-0.235515337
SRSF10	-0.23546028
B3GALT2	-0.235400416
RNF40	-0.235231159
LRCH3	-0.235053041
B4GALT5	-0.234756461
BEND3	-0.234646011
SNIP1	-0.23461216
TMPO	-0.234594704
ADAMTS18	-0.234534083
SZT2	-0.234442605
C7orf60	-0.234391165
C1D	-0.234363182
HAO2	-0.234333764
DEPTOR	-0.234087191
SUFU	-0.234023754
SSTR2	-0.234002458
LSM14A	-0.233919175
BTBD10	-0.233745886
MDM2	-0.233349772
GLG1	-0.233134983
C1orf74	-0.233046423
EIF2S3	-0.23301603
GATA2	-0.232826798
MYH15	-0.232764105
PLAA	-0.232608652
CYP4V2	-0.232520847
TMEM87B	-0.232438361
EIF2A	-0.23209562
GAN	-0.231854656
ARL6IP6	-0.231793666
RCN2	-0.231719206
TCEB3	-0.231620754
TRA2B	-0.231466705
GDF11	-0.231370209
CXCL10	-0.231360277
ZNF557	-0.231257137
MDFIC	-0.231201983
ZNF473	-0.231071618
COPB1	-0.230791108
HSPH1	-0.230464662
RAB43	-0.230334173
STEAP1	-0.230199244
GATC	-0.230195246
NSRP1	-0.230092494
ENDOU	-0.229867542
RBBP6	-0.229801597
PTPRT	-0.229669587
PEX13	-0.229652843
TMEM241	-0.22952494
ABCA9	-0.229434195
TMEM132C	-0.229181587
PCDHGA8	-0.228955109
HOXD1	-0.228910142
UBE3B	-0.228826332
C9orf131	-0.22881869
ACTR3	-0.228645667
DOPEY2	-0.228481336
MED12	-0.228450917
SIGLEC1	-0.228028312
SPAG6	-0.228027956
ADD2	-0.227987459
ZNF879	-0.227987289
SUV39H2	-0.227958075
BCL10	-0.227667265
HRNR	-0.227600712
S100PBP	-0.227515852
PLK4	-0.227412628
ASTN2	-0.227401644
PRCP	-0.227311162
GPCPD1	-0.227294289
SIGLEC9	-0.227169915
GABRP	-0.227103266
RSPO3	-0.227088282
CDH23	-0.227084117
LHCGR	-0.227068909
PHACTR4	-0.226850416
ZNF317	-0.226660431
FOLR2	-0.226639739
ZNF791	-0.226057716
TRAT1	-0.225738866
TECTA	-0.22571278
XRCC5	-0.225670685
CLNK	-0.22562994
LRRC49	-0.225479575
MBNL1	-0.225428483
GTPBP8	-0.225330881
FAM21C	-0.225155009
AP3M2	-0.225069316
CABLES1	-0.225052154
TSHR	-0.225050637
SSR1	-0.224902015
C12orf66	-0.224825153
TP53INP2	-0.224801636
ACOT11	-0.224651275
DIP2A	-0.224497578
C18orf63	-0.224431567
SUDS3	-0.224294985
LMLN	-0.224230009
ARNTL2	-0.224023741
ADAMTS1	-0.223920412
ROBO4	-0.22389683
TIFA	-0.2238593
KANK2	-0.223850883
EFCAB10	-0.223847033
ZNF652	-0.223826523
PPP6R3	-0.223819077
NUPL2	-0.223809797
C20orf112	-0.223681732
KLF8	-0.223623075
MAP6	-0.223602127
TFDP1	-0.223566117
RNF212	-0.223545353
VWA7	-0.223369871
CYP26B1	-0.223272265
IFIT1	-0.223265539
LEFTY2	-0.2229664
MAPK8IP1	-0.22294972
HOXD8	-0.222868946
PTPRF	-0.222723718
FAS	-0.22263524
CFTR	-0.222392421
MED28	-0.222266023
FGF13	-0.221928812
TSPYL5	-0.221800331
ZNF57	-0.220830218
KREMEN1	-0.220812655
OSTM1	-0.220695944
FOXO4	-0.220694779
CYTL1	-0.220686982
MST4	-0.220546087
LCMT2	-0.220529978
FAM217B	-0.220491854
ZNF248	-0.220474655
SYCP2	-0.220367367
HERC4	-0.220295619
TMEM106A	-0.220058788
CD3G	-0.220044137
CCDC122	-0.219983071
TXNDC5	-0.219876823
HNRNPH3	-0.2198537
PDPR	-0.219837802
NR4A2	-0.219836287
SPCS3	-0.219734163
RIOK1	-0.219711472
NES	-0.219705091
DDB1	-0.219678081
TTI1	-0.219403676
ZFAND5	-0.219286225
C17orf104	-0.219189989
GPR174	-0.219072651
ATP4B	-0.218834602
CALM1	-0.21879527
HNRNPA3	-0.218725072
RSPRY1	-0.218667971
ATXN7L3B	-0.218334561
ADPRH	-0.21826744
NUGGC	-0.218223374
FAM107A	-0.218140001
PXDN	-0.218018124
ACVR1	-0.217955544
MAPK1IP1L	-0.217897316
LEO1	-0.217897266
SLC22A16	-0.217770864
PRPF38B	-0.217709938
TOMM20L	-0.217678133
NVL	-0.21756661
SPTAN1	-0.217517411
ATP5S	-0.217468852
ARMCX1	-0.217443014
SLA	-0.217181049
CFL2	-0.216891824
PPP1R21	-0.21688075
CSF1R	-0.216869043
C1orf109	-0.216780329
GJB4	-0.216734786
RHOJ	-0.216623645
PRELID2	-0.216475403
NAP1L3	-0.216439006
PDXDC1	-0.216437658
TAF1L	-0.216317907
PLCE1	-0.216263349
TTC30B	-0.216251954
NALCN	-0.216073462
CHMP1B	-0.216036661
SDCCAG8	-0.215971546
ZBTB42	-0.215963089
AKAP7	-0.215902756
IL10	-0.21589671
TIMP4	-0.215757329
LSAMP	-0.215646903
VBP1	-0.215590529
RAB44	-0.215554138
FAM131B	-0.215442504
MCMDC2	-0.215305675
PIAS2	-0.21511534
C4orf46	-0.215100651
TSN	-0.215044991
NEU3	-0.214975944
EFCAB6	-0.214724845
RFK	-0.214591235
NUP88	-0.214576688
HADHB	-0.214348089
ZCCHC4	-0.21413136
SDHC	-0.214114654
KANSL1	-0.214088243
POF1B	-0.214081319
MXD1	-0.214052508
CC2D2B	-0.214024097
NGLY1	-0.214004343
DZIP1	-0.213958521
CPEB2	-0.213747703
GPR158	-0.213734061
RAB5A	-0.213614893
KHDRBS1	-0.213607258
TUBE1	-0.213529693
C11orf65	-0.212896287
ANKS4B	-0.212520469
TTC19	-0.212450212
UVSSA	-0.212355882
RNF26	-0.21224083
SLC6A6	-0.212198845
FHDC1	-0.211986051
GIF	-0.21191909
EGLN2	-0.211840894
NCALD	-0.211750449
ZNF773	-0.211680133
PRKRIR	-0.211643026
SLC39A14	-0.211548348
VAMP4	-0.211413696
ASXL1	-0.211390908
CDKN1B	-0.211388889
AOC3	-0.211368298
CUX2	-0.211181029
FBXW12	-0.211012193
CNGB3	-0.210896782
ZNF131	-0.210887345
TWF1	-0.210681923
STXBP3	-0.210619843
CCNC	-0.210411989
HERPUD2	-0.210400101
NIPAL2	-0.210360391
TAF5	-0.2102006
ZNF529	-0.210165368
KIAA0319L	-0.210092138
GCOM1	-0.209692559
SCD	-0.209585763
DHX38	-0.209406657
LRRC8A	-0.20936882
SNX15	-0.209034038
TNFRSF21	-0.208784147
ZNF43	-0.208770361
ACSL5	-0.208618425
GDPD1	-0.20861639
STK10	-0.208377213
PWWP2A	-0.208359911
SVIP	-0.208325533
PRICKLE2	-0.208162708
MRPL44	-0.208147494
CCT4	-0.207990926
KIAA1644	-0.207856328
PCNT	-0.207730363
TDO2	-0.207536758
ZNF84	-0.207516767
MOCS1	-0.207158414
PCDH7	-0.207092735
TDP1	-0.207059668
